IntensityIn IntensityOut Luminance
7.675213675213675701e-01 9.032730601968413930e-01 3.448785148671297520e+02
7.677655677655678135e-01 9.033188372625314821e-01 3.449796381840976096e+02
7.680097680097680568e-01 9.053177691309987063e-01 3.450734522170020000e+02
7.682539682539683001e-01 9.053635461966887954e-01 3.452158367978441902e+02
7.684981684981685435e-01 9.053940642404821881e-01 3.453097952438578204e+02
7.687423687423687868e-01 9.054245822842755809e-01 3.454029812511556088e+02
7.689865689865690301e-01 9.054703593499656700e-01 3.455413105429013285e+02
7.692307692307692735e-01 9.055008773937590627e-01 3.456325626687055319e+02
7.694749694749695168e-01 9.055466544594491518e-01 3.457679881890836668e+02
7.697191697191697601e-01 9.055771725032425445e-01 3.458573025201882274e+02
7.699633699633700035e-01 9.056076905470359373e-01 3.459458406559430159e+02
7.702075702075702468e-01 9.056534676127260264e-01 3.460771911650136303e+02
7.704517704517704901e-01 9.056839856565194191e-01 3.461637861644165923e+02
7.706959706959707335e-01 9.057297627222095082e-01 3.462922191666064009e+02
7.709401709401709768e-01 9.057755397878995973e-01 3.464188990098101613e+02
7.711843711843712201e-01 9.058060578316929901e-01 3.465023772930784389e+02
7.714285714285714635e-01 9.058518348973830792e-01 3.466261308653017181e+02
7.716727716727717068e-01 9.058976119630731683e-01 3.467481261148146245e+02
7.719169719169719501e-01 9.059281300068665610e-01 3.468284785020491086e+02
7.721611721611721935e-01 9.059739070725566501e-01 3.469475390326936690e+02
7.724053724053724368e-01 9.060196841382467392e-01 3.470648362670986558e+02
7.726495726495726801e-01 9.060654612039368283e-01 3.471803683894128199e+02
7.728937728937729235e-01 9.061112382696269174e-01 3.472941336107058987e+02
7.731379731379731668e-01 9.061570153353170065e-01 3.474061301690168762e+02
7.733821733821734101e-01 9.062027924010070956e-01 3.475163563293966149e+02
7.736263736263736535e-01 9.062485694666971847e-01 3.476248103839539567e+02
7.738705738705738968e-01 9.062943465323872738e-01 3.477314906519019928e+02
7.741147741147741401e-01 9.063401235980773629e-01 3.478363954795971154e+02
7.743589743589743835e-01 9.085679407949950326e-01 3.479612620404712402e+02
7.746031746031746268e-01 9.085984588387884253e-01 3.480510747288572020e+02
7.748473748473748701e-01 9.086289768825818181e-01 3.481401060856831009e+02
7.750915750915751135e-01 9.086747539482719072e-01 3.482721867882945617e+02
7.753357753357753568e-01 9.087052719920652999e-01 3.483592621529547273e+02
7.755799755799756001e-01 9.087510490577553890e-01 3.484884060488197406e+02
7.758241758241758435e-01 9.087968261234454781e-01 3.486157851905278449e+02
7.760683760683760868e-01 9.088273441672388708e-01 3.486997232254902883e+02
7.763125763125763301e-01 9.088731212329289599e-01 3.488241567460988790e+02
7.765567765567765735e-01 9.089188982986190490e-01 3.489468203193253544e+02
7.768009768009768168e-01 9.089494163424124418e-01 3.490276117922475123e+02
7.770451770451770601e-01 9.089951934081025309e-01 3.491473212484106057e+02
7.772893772893773034e-01 9.090409704737926200e-01 3.492652557554727082e+02
7.775335775335775468e-01 9.090867475394827091e-01 3.493814134873499597e+02
7.777777777777777901e-01 9.091172655832761018e-01 3.494578639884427389e+02
7.780219780219780334e-01 9.091630426489661909e-01 3.495710564440261123e+02
7.782661782661782768e-01 9.092088197146562800e-01 3.496824673875170220e+02
7.785103785103785201e-01 9.092545967803463691e-01 3.497920950924477665e+02
7.787545787545787634e-01 9.093003738460364582e-01 3.498999378596267888e+02
7.789987789987790068e-01 9.093461509117265473e-01 3.500059940171781250e+02
7.792429792429792501e-01 9.094071869993133328e-01 3.501446202182910383e+02
7.794871794871794934e-01 9.113603418020904678e-01 3.502350655955550565e+02
7.797313797313797368e-01 9.113908598458838606e-01 3.503328562276902858e+02
7.799755799755799801e-01 9.114366369115739497e-01 3.504780759595076347e+02
7.802197802197802234e-01 9.114671549553673424e-01 3.505739106692723794e+02
7.804639804639804668e-01 9.114976729991607352e-01 3.506689618563389672e+02
7.807081807081807101e-01 9.115434500648508243e-01 3.508100681083459449e+02
7.809523809523809534e-01 9.115739681086442170e-01 3.509031576502264329e+02
7.811965811965811968e-01 9.116044861524376097e-01 3.509954614124700356e+02
7.814407814407814401e-01 9.116502632181276988e-01 3.511324423358076388e+02
7.816849816849816834e-01 9.116807812619210916e-01 3.512227788912113624e+02
7.819291819291819268e-01 9.117265583276111807e-01 3.513568060846741901e+02
7.821733821733821701e-01 9.117570763714045734e-01 3.514451715597296584e+02
7.824175824175824134e-01 9.118028534370946625e-01 3.515762392751830134e+02
7.826617826617826568e-01 9.118333714808880552e-01 3.516626298792816669e+02
7.829059829059829001e-01 9.118791485465781443e-01 3.517907324931432527e+02
7.831501831501831434e-01 9.119096665903715371e-01 3.518751445188477760e+02
7.833943833943833868e-01 9.119554436560616262e-01 3.520002765324913980e+02
7.836385836385836301e-01 9.120012207217517153e-01 3.521236235987937562e+02
7.838827838827838734e-01 9.120317387655451080e-01 3.522048623959482256e+02
7.841269841269841168e-01 9.120775158312351971e-01 3.523252303251172179e+02
7.843711843711843601e-01 9.121232928969252862e-01 3.524438082814058930e+02
7.846153846153846034e-01 9.121690699626153753e-01 3.525605944301876207e+02
7.848595848595848468e-01 9.121995880064087681e-01 3.526374555204699845e+02
7.851037851037850901e-01 9.122453650720988572e-01 3.527512513206769427e+02
7.853479853479853334e-01 9.122911421377889463e-01 3.528632505547219580e+02
7.855921855921855768e-01 9.123369192034790354e-01 3.529734514883728025e+02
7.858363858363858201e-01 9.123826962691691245e-01 3.530818524148839970e+02
7.860805860805860634e-01 9.124284733348592136e-01 3.531884516550408080e+02
7.863247863247863068e-01 9.142442969405660813e-01 3.533082511265080257e+02
7.865689865689865501e-01 9.142748149843594740e-01 3.534119706212150049e+02
7.868131868131867934e-01 9.143053330281528668e-01 3.535149037727194354e+02
7.870573870573870368e-01 9.143511100938429559e-01 3.536678275662243323e+02
7.873015873015872801e-01 9.143816281376363486e-01 3.537687917878477606e+02
7.875457875457875234e-01 9.144121461814297414e-01 3.538689672225700633e+02
7.877899877899877668e-01 9.144426642252231341e-01 3.539683531840383921e+02
7.880341880341880101e-01 9.144731822690165268e-01 3.540669489911776964e+02
7.882783882783882534e-01 9.145189593347066159e-01 3.542133596856834856e+02
7.885225885225884968e-01 9.145494773785000087e-01 3.543099771620163096e+02
7.887667887667887401e-01 9.145799954222934014e-01 3.544058021419460260e+02
7.890109890109889834e-01 9.146257724879834905e-01 3.545480522448664260e+02
7.892551892551892267e-01 9.146562905317768832e-01 3.546418931200843758e+02
7.894993894993894701e-01 9.146868085755702760e-01 3.547349392219181254e+02
7.897435897435897134e-01 9.147325856412603651e-01 3.548730167791747476e+02
7.899877899877899567e-01 9.147631036850537578e-01 3.549640731655251784e+02
7.902319902319902001e-01 9.147936217288471505e-01 3.550543325669231081e+02
7.904761904761904434e-01 9.148393987945372396e-01 3.551882259678488936e+02
7.907203907203906867e-01 9.148699168383306324e-01 3.552764902069118875e+02
7.909645909645909301e-01 9.149156939040207215e-01 3.554073880072393194e+02
7.912087912087911734e-01 9.149462119478141142e-01 3.554936532941428595e+02
7.914529914529914167e-01 9.149919890135042033e-01 3.556215498723081510e+02
7.916971916971916601e-01 9.150377660791942924e-01 3.557476430714915523e+02
7.919413919413919034e-01 9.150682841229876852e-01 3.558307023626013006e+02
7.921855921855921467e-01 9.151140611886777743e-01 3.559537856086981833e+02
7.924297924297923901e-01 9.151598382543678634e-01 3.560750603348699315e+02
7.926739926739926334e-01 9.151903562981612561e-01 3.561549044907870893e+02
7.929181929181928767e-01 9.152361333638513452e-01 3.562731608587461665e+02
7.931623931623931201e-01 9.152819104295414343e-01 3.563896037617835191e+02
7.934065934065933634e-01 9.153276874952315234e-01 3.565042313962301250e+02
7.936507936507936067e-01 9.153734645609216125e-01 3.566170419861449545e+02
7.938949938949938501e-01 9.154192416266117016e-01 3.567280337833626049e+02
7.941391941391940934e-01 9.154650186923017907e-01 3.568372050675392302e+02
7.943833943833943367e-01 9.155107957579918798e-01 3.569445541461948324e+02
7.946275946275945801e-01 9.177691309987029422e-01 3.570448095233335835e+02
7.948717948717948234e-01 9.177996490424963349e-01 3.571369097040416705e+02
7.951159951159950667e-01 9.178454261081864241e-01 3.572735573628845032e+02
7.953601953601953101e-01 9.178759441519798168e-01 3.573636531488036781e+02
7.956043956043955534e-01 9.179217212176699059e-01 3.574972913014547657e+02
7.958485958485957967e-01 9.179522392614632986e-01 3.575853788269446909e+02
7.960927960927960401e-01 9.179980163271533877e-01 3.577160017383330910e+02
7.963369963369962834e-01 9.180285343709467805e-01 3.578020772223356971e+02
7.965811965811965267e-01 9.180743114366368696e-01 3.579296792844661468e+02
7.968253968253967701e-01 9.181048294804302623e-01 3.580137390307746728e+02
7.970695970695971244e-01 9.181506065461203514e-01 3.581383147631287329e+02
7.973137973137973677e-01 9.181963836118104405e-01 3.582610721201458546e+02
7.975579975579976111e-01 9.182421606775005296e-01 3.583820092025512736e+02
7.978021978021978544e-01 9.182726787212939223e-01 3.584616217351225487e+02
7.980463980463980977e-01 9.183184557869840114e-01 3.585795208812515966e+02
7.982905982905983411e-01 9.183642328526741005e-01 3.586955948237624057e+02
7.985347985347985844e-01 9.184100099183641897e-01 3.588098417653117167e+02
7.987789987789988277e-01 9.184557869840542788e-01 3.589222599364632060e+02
7.990231990231990711e-01 9.185015640497443679e-01 3.590328475957362571e+02
7.992673992673993144e-01 9.185473411154344570e-01 3.591416030296501276e+02
7.995115995115995577e-01 9.205615320057983775e-01 3.592683606135150285e+02
7.997557997557998011e-01 9.205920500495917702e-01 3.593667596481740247e+02
8.000000000000000444e-01 9.206225680933851629e-01 3.594643546870789237e+02
8.002442002442002877e-01 9.206530861371785557e-01 3.595611450606357948e+02
8.004884004884005311e-01 9.206988632028686448e-01 3.597048204219960326e+02
8.007326007326007744e-01 9.207293812466620375e-01 3.597995962381622803e+02
8.009768009768010177e-01 9.207598992904554303e-01 3.598935650879731156e+02
8.012210012210012611e-01 9.208056763561455194e-01 3.600330038908059578e+02
8.014652014652015044e-01 9.208361943999389121e-01 3.601249525137106957e+02
8.017094017094017477e-01 9.208667124437323048e-01 3.602160919357224884e+02
8.019536019536019911e-01 9.209124895094223939e-01 3.603512824487761463e+02
8.021978021978022344e-01 9.209430075532157867e-01 3.604403961409332169e+02
8.024420024420024777e-01 9.209887846189058758e-01 3.605725451730393161e+02
8.026862026862027211e-01 9.210193026626992685e-01 3.606596293070745105e+02
8.029304029304029644e-01 9.210650797283893576e-01 3.607887311800212728e+02
8.031746031746032077e-01 9.210955977721827503e-01 3.608737820133177934e+02
8.034188034188034511e-01 9.211413748378728394e-01 3.609998311775756861e+02
8.036630036630036944e-01 9.211871519035629285e-01 3.611240461065256113e+02
8.039072039072039377e-01 9.212176699473563213e-01 3.612058360885535535e+02
8.041514041514041811e-01 9.212634470130464104e-01 3.613269896982086493e+02
8.043956043956044244e-01 9.213092240787364995e-01 3.614463040056717205e+02
8.046398046398046677e-01 9.213397421225298922e-01 3.615248241286899429e+02
8.048840048840049111e-01 9.213855191882199813e-01 3.616410688382690068e+02
8.051282051282051544e-01 9.214312962539100704e-01 3.617554693784412621e+02
8.053724053724053977e-01 9.214770733196001595e-01 3.618680239756631636e+02
8.056166056166056411e-01 9.215228503852902486e-01 3.619787308846405267e+02
8.058608058608058844e-01 9.215686274509803377e-01 3.620875883883755932e+02
8.061050061050061277e-01 9.216144045166704268e-01 3.621945947982110283e+02
8.063492063492063711e-01 9.235370412756542802e-01 3.623156712892314317e+02
8.065934065934066144e-01 9.235675593194476729e-01 3.624167367828712258e+02
8.068376068376068577e-01 9.235980773632410656e-01 3.625169935427985592e+02
8.070818070818071011e-01 9.236438544289311547e-01 3.626658608062381290e+02
8.073260073260073444e-01 9.236743724727245475e-01 3.627640927392925505e+02
8.075702075702075877e-01 9.237048905165179402e-01 3.628615135587962186e+02
8.078144078144078311e-01 9.237354085603113329e-01 3.629581225970147216e+02
8.080586080586080744e-01 9.237811856260014221e-01 3.631015126171588463e+02
8.083028083028083177e-01 9.238117036697948148e-01 3.631960893165654625e+02
8.085470085470085611e-01 9.238422217135882075e-01 3.632898519405355273e+02
8.087912087912088044e-01 9.238879987792782966e-01 3.634289680795943127e+02
8.090354090354090477e-01 9.239185168230716894e-01 3.635206927130579970e+02
8.092796092796092911e-01 9.239490348668650821e-01 3.636116010439470188e+02
8.095238095238095344e-01 9.239948119325551712e-01 3.637464316095194476e+02
8.097680097680097777e-01 9.240253299763485639e-01 3.638352964661341957e+02
8.100122100122100210e-01 9.240711070420386530e-01 3.639670589449038971e+02
8.102564102564102644e-01 9.241016250858320458e-01 3.640538765135053723e+02
8.105006105006105077e-01 9.241474021515221349e-01 3.641825652495732584e+02
8.107448107448107510e-01 9.241779201953155276e-01 3.642673318027636924e+02
8.109890109890109944e-01 9.242236972610056167e-01 3.643929412699455384e+02
8.112332112332112377e-01 9.242694743266957058e-01 3.645167005773366782e+02
8.114774114774114810e-01 9.242999923704890985e-01 3.645981779691583142e+02
8.117216117216117244e-01 9.243457694361791877e-01 3.647188494365563542e+02
8.119658119658119677e-01 9.243915465018692768e-01 3.648376657017691400e+02
8.122100122100122110e-01 9.244373235675593659e-01 3.649546249257336967e+02
8.124542124542124544e-01 9.244831006332494550e-01 3.650697252977362837e+02
8.126984126984126977e-01 9.245136186770428477e-01 3.651454253022097873e+02
8.129426129426129410e-01 9.245593957427329368e-01 3.652574236409428750e+02
8.131868131868131844e-01 9.246051728084230259e-01 3.653675584380869736e+02
8.134310134310134277e-01 9.246509498741131150e-01 3.654758279872664843e+02
8.136752136752136710e-01 9.268024719615473028e-01 3.656141879822645251e+02
8.139194139194139144e-01 9.268329900053406956e-01 3.657117157446984379e+02
8.141636141636141577e-01 9.268635080491340883e-01 3.658084240879773006e+02
8.144078144078144010e-01 9.269092851148241774e-01 3.659519487415115009e+02
8.146520146520146444e-01 9.269398031586175701e-01 3.660466056450125052e+02
8.148962148962148877e-01 9.269703212024109629e-01 3.661404408303305900e+02
8.151404151404151310e-01 9.270160982681010520e-01 3.662796514785260911e+02
8.153846153846153744e-01 9.270466163118944447e-01 3.663714295610982958e+02
8.156288156288156177e-01 9.270771343556878374e-01 3.664623836942086541e+02
8.158730158730158610e-01 9.271229114213779265e-01 3.665972686229202964e+02
8.161172161172161044e-01 9.271534294651713193e-01 3.666861601600812719e+02
8.163614163614163477e-01 9.271992065308614084e-01 3.668179483151051272e+02
8.166056166056165910e-01 9.272297245746548011e-01 3.669047734369654563e+02
8.168498168498168344e-01 9.272755016403448902e-01 3.670334591546882166e+02
8.170940170940170777e-01 9.273212787060349793e-01 3.671602807460279223e+02
8.173382173382173210e-01 9.273517967498283721e-01 3.672437918771115051e+02
8.175824175824175644e-01 9.273975738155184612e-01 3.673675022422725647e+02
8.178266178266178077e-01 9.274280918593118539e-01 3.674489374368868084e+02
8.180708180708180510e-01 9.274738689250019430e-01 3.675695312540002533e+02
8.183150183150182944e-01 9.275196459906920321e-01 3.676882526427412472e+02
8.185592185592185377e-01 9.275654230563821212e-01 3.678050997634037458e+02
8.188034188034187810e-01 9.276112001220722103e-01 3.679200708049365858e+02
8.190476190476190244e-01 9.276569771877622994e-01 3.680331639849876524e+02
8.192918192918192677e-01 9.276874952315556921e-01 3.681075153148135541e+02
8.195360195360195110e-01 9.277332722972457812e-01 3.682174748430437603e+02
8.197802197802197544e-01 9.301747158007172001e-01 3.683283897686746968e+02
8.200244200244199977e-01 9.302204928664072892e-01 3.684615317932552898e+02
8.202686202686202410e-01 9.302510109102006819e-01 3.685492556262303196e+02
8.205128205128204844e-01 9.302967879758907710e-01 3.686792835931181571e+02
8.207570207570207277e-01 9.303425650415808601e-01 3.688074404351351632e+02
8.210012210012209710e-01 9.303730830853742528e-01 3.688918378356155472e+02
8.212454212454212144e-01 9.304188601510643419e-01 3.690168717438315298e+02
8.214896214896214577e-01 9.304493781948577347e-01 3.690991853847235689e+02
8.217338217338217010e-01 9.304951552605478238e-01 3.692210909832683683e+02
8.219780219780219443e-01 9.305409323262379129e-01 3.693411170707116753e+02
8.222222222222221877e-01 9.305867093919280020e-01 3.694592617881411343e+02
8.224664224664224310e-01 9.306172274357213947e-01 3.695369788225577850e+02
8.227106227106226743e-01 9.306630045014114838e-01 3.696519838704621748e+02
8.229548229548229177e-01 9.307087815671015729e-01 3.697651027318914885e+02
8.231990231990231610e-01 9.307545586327916620e-01 3.698763336535469080e+02
8.234432234432234043e-01 9.329823758297093317e-01 3.699821624432576073e+02
8.236874236874236477e-01 9.330281528953994208e-01 3.701272033440961877e+02
8.239316239316238910e-01 9.330586709391928135e-01 3.702228595791734733e+02
8.241758241758241343e-01 9.330891889829862063e-01 3.703176848882725380e+02
8.244200244200243777e-01 9.331197070267795990e-01 3.704116786203184688e+02
8.246642246642246210e-01 9.331654840924696881e-01 3.705511086009657902e+02
8.249084249084248643e-01 9.331960021362630808e-01 3.706430205786849683e+02
8.251526251526251077e-01 9.332417792019531699e-01 3.707793249525790316e+02
8.253968253968253510e-01 9.332722972457465627e-01 3.708691512294464019e+02
8.256410256410255943e-01 9.333180743114366518e-01 3.710023241427254561e+02
8.258852258852258377e-01 9.333485923552300445e-01 3.710900608601818931e+02
8.261294261294260810e-01 9.333943694209201336e-01 3.712200965911387129e+02
8.263736263736263243e-01 9.334248874647135263e-01 3.713057399788658586e+02
8.266178266178265677e-01 9.334706645304036154e-01 3.714326329383604843e+02
8.268620268620268110e-01 9.335011825741970082e-01 3.715161793145507545e+02
8.271062271062270543e-01 9.335469596398870973e-01 3.716399240464081117e+02
8.273504273504272977e-01 9.335927367055771864e-01 3.717617772781789540e+02
8.275946275946275410e-01 9.336232547493705791e-01 3.718419609994310804e+02
8.278388278388277843e-01 9.336690318150606682e-01 3.719606575512267455e+02
8.280830280830280277e-01 9.337148088807507573e-01 3.720774576342927276e+02
8.283272283272282710e-01 9.337605859464408464e-01 3.721923594385040133e+02
8.285714285714286254e-01 9.338063630121309355e-01 3.723053611827839404e+02
8.288156288156288687e-01 9.358510719462882488e-01 3.724348412849725491e+02
8.290598290598291120e-01 9.358815899900816415e-01 3.725370725275669201e+02
8.293040293040293554e-01 9.359121080338750343e-01 3.726384708303406796e+02
8.295482295482295987e-01 9.359426260776684270e-01 3.727390354979706899e+02
8.297924297924298420e-01 9.359731441214618197e-01 3.728387658407256140e+02
8.300366300366300853e-01 9.360036621652552125e-01 3.729376611744706906e+02
8.302808302808303287e-01 9.360494392309453016e-01 3.730844370504535163e+02
8.305250305250305720e-01 9.360799572747386943e-01 3.731812419054019756e+02
8.307692307692308153e-01 9.361104753185320870e-01 3.732772094010745150e+02
8.310134310134310587e-01 9.361562523842221761e-01 3.734195891562610541e+02
8.312576312576313020e-01 9.361867704280155689e-01 3.735134603836417000e+02
8.315018315018315453e-01 9.362172884718089616e-01 3.736064919704858767e+02
8.317460317460317887e-01 9.362630655374990507e-01 3.737444636283327100e+02
8.319902319902320320e-01 9.362935835812924434e-01 3.738353933303080794e+02
8.322344322344322753e-01 9.363241016250858362e-01 3.739254811798140281e+02
8.324786324786325187e-01 9.363698786907759253e-01 3.740590331277399514e+02
8.327228327228327620e-01 9.364003967345693180e-01 3.741470136495075849e+02
8.329670329670330053e-01 9.364461738002594071e-01 3.742774017544828666e+02
8.332112332112332487e-01 9.364766918440527999e-01 3.743632711675237488e+02
8.334554334554334920e-01 9.365224689097428890e-01 3.744904898249823191e+02
8.336996336996337353e-01 9.365682459754329781e-01 3.746158041795225699e+02
8.339438339438339787e-01 9.365987640192263708e-01 3.746982881771015172e+02
8.341880341880342220e-01 9.366445410849164599e-01 3.748204243959747828e+02
8.344322344322344653e-01 9.366903181506065490e-01 3.749406512024002041e+02
8.346764346764347087e-01 9.367208361943999417e-01 3.750197407009660537e+02
8.349206349206349520e-01 9.367666132600900308e-01 3.751367810285368023e+02
8.351648351648351953e-01 9.368123903257801199e-01 3.752519070415738724e+02
8.354090354090354387e-01 9.368581673914702090e-01 3.753651169554611897e+02
8.356532356532356820e-01 9.388418402380407368e-01 3.754631982731180528e+02
8.358974358974359253e-01 9.388723582818341296e-01 3.755684174447796977e+02
8.361416361416361687e-01 9.389181353475242187e-01 3.757246742801401069e+02
8.363858363858364120e-01 9.389486533913176114e-01 3.758277965146139650e+02
8.366300366300366553e-01 9.389791714351110041e-01 3.759300787323718396e+02
8.368742368742368987e-01 9.390096894789043969e-01 3.760315202322284449e+02
8.371184371184371420e-01 9.390402075226977896e-01 3.761321203186347475e+02
8.373626373626373853e-01 9.390707255664911823e-01 3.762318783016856969e+02
8.376068376068376287e-01 9.391165026321812714e-01 3.763799348372160694e+02
8.378510378510378720e-01 9.391470206759746642e-01 3.764775845806561847e+02
8.380952380952381153e-01 9.391775387197680569e-01 3.765743898506351570e+02
8.383394383394383587e-01 9.392080567635614496e-01 3.766703499827434030e+02
8.385836385836386020e-01 9.392538338292515387e-01 3.768127041079991386e+02
8.388278388278388453e-01 9.392843518730449315e-01 3.769065485259773141e+02
8.390720390720390887e-01 9.393148699168383242e-01 3.769995455254843364e+02
8.393162393162393320e-01 9.393606469825284133e-01 3.771374507193884256e+02
8.395604395604395753e-01 9.393911650263218061e-01 3.772283263906575712e+02
8.398046398046398187e-01 9.394369420920118952e-01 3.773630466494471989e+02
8.400488400488400620e-01 9.394674601358052879e-01 3.774517970897099417e+02
8.402930402930403053e-01 9.395132372014953770e-01 3.775833266264916119e+02
8.405372405372405487e-01 9.395437552452887697e-01 3.776699480227210870e+02
8.407814407814407920e-01 9.395895323109788588e-01 3.777982811854171814e+02
8.410256410256410353e-01 9.396200503547722516e-01 3.778827698146016019e+02
8.412698412698412787e-01 9.396658274204623407e-01 3.780079010863591975e+02
8.415140415140415220e-01 9.397116044861524298e-01 3.781311086318645494e+02
8.417582417582417653e-01 9.397421225299458225e-01 3.782121773153500044e+02
8.420024420024420087e-01 9.397878995956359116e-01 3.783321744251973087e+02
8.422466422466422520e-01 9.398336766613260007e-01 3.784502427864604783e+02
8.424908424908424953e-01 9.398794537270160898e-01 3.785663805697807334e+02
8.427350427350427386e-01 9.399099717708094825e-01 3.786427323253413988e+02
8.429792429792429820e-01 9.418173495078965285e-01 3.787612509293588801e+02
8.432234432234432253e-01 9.418478675516899212e-01 3.788702074470712660e+02
8.434676434676434686e-01 9.418783855954833140e-01 3.789783197386923348e+02
8.437118437118437120e-01 9.419089036392767067e-01 3.790855870637022917e+02
8.439560439560439553e-01 9.419394216830700994e-01 3.791920086872262345e+02
8.442002442002441986e-01 9.419851987487601885e-01 3.793500538386076641e+02
8.444444444444444420e-01 9.420157167925535813e-01 3.794543580304743955e+02
8.446886446886446853e-01 9.420462348363469740e-01 3.795578139933834905e+02
8.449328449328449286e-01 9.420767528801403667e-01 3.796604210179746133e+02
8.451770451770451720e-01 9.421072709239337595e-01 3.797621784005784775e+02
8.454212454212454153e-01 9.421377889677271522e-01 3.798630854432256001e+02
8.456654456654456586e-01 9.421683070115205449e-01 3.799631414536557941e+02
8.459096459096459020e-01 9.422140840772106340e-01 3.801116282836413802e+02
8.461538461538461453e-01 9.422446021210040268e-01 3.802095537224182635e+02
8.463980463980463886e-01 9.422751201647974195e-01 3.803066257511293884e+02
8.466422466422466320e-01 9.423056382085908123e-01 3.804028437032976626e+02
8.468864468864468753e-01 9.423514152742809014e-01 3.805455677942677539e+02
8.471306471306471186e-01 9.423819333180742941e-01 3.806396476769988340e+02
8.473748473748473620e-01 9.424124513618676868e-01 3.807328711958535905e+02
8.476190476190476053e-01 9.424582284275577759e-01 3.808710993922685475e+02
8.478632478632478486e-01 9.424887464713511687e-01 3.809621792117266068e+02
8.481074481074480920e-01 9.425345235370412578e-01 3.810971889085252542e+02
8.483516483516483353e-01 9.425650415808346505e-01 3.811861211156996205e+02
8.485958485958485786e-01 9.425955596246280432e-01 3.812741932026696077e+02
8.488400488400488220e-01 9.426413366903181323e-01 3.814046872843090341e+02
8.490842490842490653e-01 9.426871137560082214e-01 3.815332427142365077e+02
8.493284493284493086e-01 9.427176317998016142e-01 3.816178683214357079e+02
8.495726495726495520e-01 9.427634088654917033e-01 3.817431882571636947e+02
8.498168498168497953e-01 9.427939269092850960e-01 3.818256550589763378e+02
8.500610500610500386e-01 9.428397039749751851e-01 3.819477341093647738e+02
8.503052503052502820e-01 9.428854810406652742e-01 3.820678660979912138e+02
8.505494505494505253e-01 9.429312581063553633e-01 3.821860491633112815e+02
8.507936507936507686e-01 9.429617761501487561e-01 3.822637542325685445e+02
8.510378510378510120e-01 9.452201113908598185e-01 3.823720517436463524e+02
8.512820512820512553e-01 9.452658884565499076e-01 3.825214741796008298e+02
8.515262515262514986e-01 9.452964065003433003e-01 3.826200166844535033e+02
8.517704517704517420e-01 9.453269245441366930e-01 3.827177004373583600e+02
8.520146520146519853e-01 9.453574425879300858e-01 3.828145247676827694e+02
8.522588522588522286e-01 9.454032196536201749e-01 3.829581483930638797e+02
8.525030525030524720e-01 9.454337376974135676e-01 3.830528212709113518e+02
8.527472527472527153e-01 9.454642557412069603e-01 3.831466324245816963e+02
8.529914529914529586e-01 9.455100328068970494e-01 3.832857320139274862e+02
8.532356532356532020e-01 9.455405508506904422e-01 3.833773860500501200e+02
8.534798534798534453e-01 9.455710688944838349e-01 3.834681761316043094e+02
8.537240537240536886e-01 9.456168459601739240e-01 3.836027399754273119e+02
8.539682539682539320e-01 9.456473640039673167e-01 3.836913674527688158e+02
8.542124542124541753e-01 9.456931410696574059e-01 3.838226845172080743e+02
8.544566544566544186e-01 9.457236591134507986e-01 3.839091455809464151e+02
8.547008547008546619e-01 9.457694361791408877e-01 3.840372102206356431e+02
8.549450549450549053e-01 9.458152132448309768e-01 3.841633207529796437e+02
8.551892551892551486e-01 9.458457312886243695e-01 3.842463078603763051e+02
8.554334554334553919e-01 9.458915083543144586e-01 3.843691572220378703e+02
8.556776556776556353e-01 9.459372854200045477e-01 3.844900473349279082e+02
8.559218559218558786e-01 9.459678034637979405e-01 3.845695513457244488e+02
8.561660561660561219e-01 9.460135805294880296e-01 3.846871718962030400e+02
8.564102564102563653e-01 9.482719157701990920e-01 3.848050873936700782e+02
8.566544566544566086e-01 9.483024338139924847e-01 3.849042182169018247e+02
8.568986568986568519e-01 9.483482108796825738e-01 3.850512936216324533e+02
8.571428571428570953e-01 9.483787289234759665e-01 3.851482623558310934e+02
8.573870573870573386e-01 9.484092469672693593e-01 3.852443650834135269e+02
8.576312576312575819e-01 9.484397650110627520e-01 3.853396011439901940e+02
8.578754578754578253e-01 9.484855420767528411e-01 3.854808288040024991e+02
8.581196581196580686e-01 9.485160601205462338e-01 3.855738953462374639e+02
8.583638583638583119e-01 9.485465781643396266e-01 3.856660929561853663e+02
8.586080586080585553e-01 9.485923552300297157e-01 3.858027587377471832e+02
8.588522588522587986e-01 9.486228732738231084e-01 3.858927812559819586e+02
8.590964590964590419e-01 9.486686503395131975e-01 3.860261814808419558e+02
8.593406593406592853e-01 9.486991683833065903e-01 3.861140250366742634e+02
8.595848595848596396e-01 9.487449454489966794e-01 3.862441539679210791e+02
8.598290598290598830e-01 9.487754634927900721e-01 3.863298147828879792e+02
8.600732600732601263e-01 9.488212405584801612e-01 3.864566668221501118e+02
8.603174603174603696e-01 9.488517586022735539e-01 3.865401412102838776e+02
8.605616605616606130e-01 9.488975356679636430e-01 3.866637108981340134e+02
8.608058608058608563e-01 9.489433127336537321e-01 3.867853086125584241e+02
8.610500610500610996e-01 9.489890897993438212e-01 3.869049324684785347e+02
8.612942612942613430e-01 9.490196078431372140e-01 3.869835842004724213e+02
8.615384615384615863e-01 9.490653849088273031e-01 3.870999141852332741e+02
8.617826617826618296e-01 9.512016479743647945e-01 3.872494645409454961e+02
8.620268620268620730e-01 9.512321660181581873e-01 3.873519335724385542e+02
